indicator_id,domain_id,subdomain_id,indicator_kind,indicator_label,research_prompt,knowledge_status,verification_status,ocm_code,version,status
IND-000614,DOM-20,DOM-20-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for burial.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000615,DOM-20,DOM-20-S08,variation_change,"Document site, kili, gender, generation and historical variation in burial.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000616,DOM-20,DOM-20-S09,presence_form,"Document the presence, local name and form of cremation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000617,DOM-20,DOM-20-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for cremation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000618,DOM-20,DOM-20-S09,variation_change,"Document site, kili, gender, generation and historical variation in cremation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000619,DOM-20,DOM-20-S10,presence_form,"Document the presence, local name and form of grave orientation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000620,DOM-20,DOM-20-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for grave orientation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000621,DOM-20,DOM-20-S10,variation_change,"Document site, kili, gender, generation and historical variation in grave orientation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000622,DOM-20,DOM-20-S11,presence_form,"Document the presence, local name and form of burial objects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000623,DOM-20,DOM-20-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for burial objects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000624,DOM-20,DOM-20-S11,variation_change,"Document site, kili, gender, generation and historical variation in burial objects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000625,DOM-20,DOM-20-S12,presence_form,"Document the presence, local name and form of natural/unnatural death.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000626,DOM-20,DOM-20-S12,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for natural/unnatural death.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000627,DOM-20,DOM-20-S12,variation_change,"Document site, kili, gender, generation and historical variation in natural/unnatural death.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000628,DOM-20,DOM-20-S13,presence_form,"Document the presence, local name and form of child death.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000629,DOM-20,DOM-20-S13,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for child death.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000630,DOM-20,DOM-20-S13,variation_change,"Document site, kili, gender, generation and historical variation in child death.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000631,DOM-20,DOM-20-S14,presence_form,"Document the presence, local name and form of special cases.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000632,DOM-20,DOM-20-S14,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for special cases.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000633,DOM-20,DOM-20-S14,variation_change,"Document site, kili, gender, generation and historical variation in special cases.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000634,DOM-20,DOM-20-S15,presence_form,"Document the presence, local name and form of funeral food and drink.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000635,DOM-20,DOM-20-S15,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for funeral food and drink.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000636,DOM-20,DOM-20-S15,variation_change,"Document site, kili, gender, generation and historical variation in funeral food and drink.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000637,DOM-20,DOM-20-S16,presence_form,"Document the presence, local name and form of funeral variation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000638,DOM-20,DOM-20-S16,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for funeral variation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000639,DOM-20,DOM-20-S16,variation_change,"Document site, kili, gender, generation and historical variation in funeral variation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000640,DOM-21,DOM-21-S01,presence_form,"Document the presence, local name and form of mourning.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000641,DOM-21,DOM-21-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for mourning.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000642,DOM-21,DOM-21-S01,variation_change,"Document site, kili, gender, generation and historical variation in mourning.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000643,DOM-21,DOM-21-S02,presence_form,"Document the presence, local name and form of mourning duration.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000644,DOM-21,DOM-21-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for mourning duration.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000645,DOM-21,DOM-21-S02,variation_change,"Document site, kili, gender, generation and historical variation in mourning duration.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000646,DOM-21,DOM-21-S03,presence_form,"Document the presence, local name and form of restrictions.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000647,DOM-21,DOM-21-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for restrictions.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000648,DOM-21,DOM-21-S03,variation_change,"Document site, kili, gender, generation and historical variation in restrictions.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000649,DOM-21,DOM-21-S04,presence_form,"Document the presence, local name and form of purification.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000650,DOM-21,DOM-21-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for purification.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000651,DOM-21,DOM-21-S04,variation_change,"Document site, kili, gender, generation and historical variation in purification.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000652,DOM-21,DOM-21-S05,presence_form,"Document the presence, local name and form of umbul ader.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000653,DOM-21,DOM-21-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for umbul ader.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000654,DOM-21,DOM-21-S05,variation_change,"Document site, kili, gender, generation and historical variation in umbul ader.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000655,DOM-21,DOM-21-S06,presence_form,"Document the presence, local name and form of hayom.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000656,DOM-21,DOM-21-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for hayom.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000657,DOM-21,DOM-21-S06,variation_change,"Document site, kili, gender, generation and historical variation in hayom.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000658,DOM-21,DOM-21-S07,presence_form,"Document the presence, local name and form of pathalgarri.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000659,DOM-21,DOM-21-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for pathalgarri.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000660,DOM-21,DOM-21-S07,variation_change,"Document site, kili, gender, generation and historical variation in pathalgarri.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000661,DOM-21,DOM-21-S08,presence_form,"Document the presence, local name and form of jangtopa.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000662,DOM-21,DOM-21-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for jangtopa.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000663,DOM-21,DOM-21-S08,variation_change,"Document site, kili, gender, generation and historical variation in jangtopa.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000664,DOM-21,DOM-21-S09,presence_form,"Document the presence, local name and form of memorial stone.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000665,DOM-21,DOM-21-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for memorial stone.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000666,DOM-21,DOM-21-S09,variation_change,"Document site, kili, gender, generation and historical variation in memorial stone.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000667,DOM-21,DOM-21-S10,presence_form,"Document the presence, local name and form of megalithic practice.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000668,DOM-21,DOM-21-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for megalithic practice.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000669,DOM-21,DOM-21-S10,variation_change,"Document site, kili, gender, generation and historical variation in megalithic practice.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000670,DOM-21,DOM-21-S11,presence_form,"Document the presence, local name and form of ancestor incorporation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000671,DOM-21,DOM-21-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ancestor incorporation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000672,DOM-21,DOM-21-S11,variation_change,"Document site, kili, gender, generation and historical variation in ancestor incorporation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000673,DOM-21,DOM-21-S12,presence_form,"Document the presence, local name and form of ancestor memory.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000674,DOM-21,DOM-21-S12,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ancestor memory.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000675,DOM-21,DOM-21-S12,variation_change,"Document site, kili, gender, generation and historical variation in ancestor memory.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000676,DOM-21,DOM-21-S13,presence_form,"Document the presence, local name and form of remembrance.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000677,DOM-21,DOM-21-S13,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for remembrance.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000678,DOM-21,DOM-21-S13,variation_change,"Document site, kili, gender, generation and historical variation in remembrance.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000679,DOM-21,DOM-21-S14,presence_form,"Document the presence, local name and form of post-death variation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000680,DOM-21,DOM-21-S14,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for post-death variation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000681,DOM-21,DOM-21-S14,variation_change,"Document site, kili, gender, generation and historical variation in post-death variation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000682,DOM-22,DOM-22-S01,presence_form,"Document the presence, local name and form of historical practice.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000683,DOM-22,DOM-22-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for historical practice.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000684,DOM-22,DOM-22-S01,variation_change,"Document site, kili, gender, generation and historical variation in historical practice.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000685,DOM-22,DOM-22-S02,presence_form,"Document the presence, local name and form of current practice.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000686,DOM-22,DOM-22-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for current practice.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000687,DOM-22,DOM-22-S02,variation_change,"Document site, kili, gender, generation and historical variation in current practice.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000688,DOM-22,DOM-22-S03,presence_form,"Document the presence, local name and form of discontinued.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000689,DOM-22,DOM-22-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for discontinued.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000690,DOM-22,DOM-22-S03,variation_change,"Document site, kili, gender, generation and historical variation in discontinued.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000691,DOM-22,DOM-22-S04,presence_form,"Document the presence, local name and form of remembered.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000692,DOM-22,DOM-22-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for remembered.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000693,DOM-22,DOM-22-S04,variation_change,"Document site, kili, gender, generation and historical variation in remembered.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000694,DOM-22,DOM-22-S05,presence_form,"Document the presence, local name and form of revived.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000695,DOM-22,DOM-22-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for revived.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000696,DOM-22,DOM-22-S05,variation_change,"Document site, kili, gender, generation and historical variation in revived.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000697,DOM-22,DOM-22-S06,presence_form,"Document the presence, local name and form of adapted.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000698,DOM-22,DOM-22-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for adapted.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000699,DOM-22,DOM-22-S06,variation_change,"Document site, kili, gender, generation and historical variation in adapted.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000700,DOM-22,DOM-22-S07,presence_form,"Document the presence, local name and form of emergent.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000701,DOM-22,DOM-22-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for emergent.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000702,DOM-22,DOM-22-S07,variation_change,"Document site, kili, gender, generation and historical variation in emergent.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000703,DOM-22,DOM-22-S08,presence_form,"Document the presence, local name and form of generational change.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000704,DOM-22,DOM-22-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for generational change.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000705,DOM-22,DOM-22-S08,variation_change,"Document site, kili, gender, generation and historical variation in generational change.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000706,DOM-22,DOM-22-S09,presence_form,"Document the presence, local name and form of migration effects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000707,DOM-22,DOM-22-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for migration effects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000708,DOM-22,DOM-22-S09,variation_change,"Document site, kili, gender, generation and historical variation in migration effects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000709,DOM-22,DOM-22-S10,presence_form,"Document the presence, local name and form of education effects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000710,DOM-22,DOM-22-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for education effects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000711,DOM-22,DOM-22-S10,variation_change,"Document site, kili, gender, generation and historical variation in education effects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000712,DOM-22,DOM-22-S11,presence_form,"Document the presence, local name and form of urbanization effects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000713,DOM-22,DOM-22-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for urbanization effects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000714,DOM-22,DOM-22-S11,variation_change,"Document site, kili, gender, generation and historical variation in urbanization effects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000715,DOM-22,DOM-22-S12,presence_form,"Document the presence, local name and form of technology effects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000716,DOM-22,DOM-22-S12,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for technology effects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000717,DOM-22,DOM-22-S12,variation_change,"Document site, kili, gender, generation and historical variation in technology effects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000718,DOM-22,DOM-22-S13,presence_form,"Document the presence, local name and form of religious change.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000719,DOM-22,DOM-22-S13,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for religious change.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000720,DOM-22,DOM-22-S13,variation_change,"Document site, kili, gender, generation and historical variation in religious change.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000721,DOM-22,DOM-22-S14,presence_form,"Document the presence, local name and form of economic change.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000722,DOM-22,DOM-22-S14,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for economic change.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000723,DOM-22,DOM-22-S14,variation_change,"Document site, kili, gender, generation and historical variation in economic change.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000724,DOM-22,DOM-22-S15,presence_form,"Document the presence, local name and form of community explanation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000725,DOM-22,DOM-22-S15,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for community explanation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000726,DOM-22,DOM-22-S15,variation_change,"Document site, kili, gender, generation and historical variation in community explanation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000727,DOM-23,DOM-23-S01,presence_form,"Document the presence, local name and form of observation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000728,DOM-23,DOM-23-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for observation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000729,DOM-23,DOM-23-S01,variation_change,"Document site, kili, gender, generation and historical variation in observation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000730,DOM-23,DOM-23-S02,presence_form,"Document the presence, local name and form of interview.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000731,DOM-23,DOM-23-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for interview.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000732,DOM-23,DOM-23-S02,variation_change,"Document site, kili, gender, generation and historical variation in interview.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000733,DOM-23,DOM-23-S03,presence_form,"Document the presence, local name and form of focus group.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000734,DOM-23,DOM-23-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for focus group.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000735,DOM-23,DOM-23-S03,variation_change,"Document site, kili, gender, generation and historical variation in focus group.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000736,DOM-23,DOM-23-S04,presence_form,"Document the presence, local name and form of photo.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000737,DOM-23,DOM-23-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for photo.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000738,DOM-23,DOM-23-S04,variation_change,"Document site, kili, gender, generation and historical variation in photo.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000739,DOM-23,DOM-23-S05,presence_form,"Document the presence, local name and form of video.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000740,DOM-23,DOM-23-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for video.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000741,DOM-23,DOM-23-S05,variation_change,"Document site, kili, gender, generation and historical variation in video.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000742,DOM-23,DOM-23-S06,presence_form,"Document the presence, local name and form of audio.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000743,DOM-23,DOM-23-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for audio.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000744,DOM-23,DOM-23-S06,variation_change,"Document site, kili, gender, generation and historical variation in audio.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000745,DOM-23,DOM-23-S07,presence_form,"Document the presence, local name and form of object.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000746,DOM-23,DOM-23-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for object.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000747,DOM-23,DOM-23-S07,variation_change,"Document site, kili, gender, generation and historical variation in object.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000748,DOM-23,DOM-23-S08,presence_form,"Document the presence, local name and form of book.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000749,DOM-23,DOM-23-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for book.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000750,DOM-23,DOM-23-S08,variation_change,"Document site, kili, gender, generation and historical variation in book.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000751,DOM-23,DOM-23-S09,presence_form,"Document the presence, local name and form of journal article.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000752,DOM-23,DOM-23-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for journal article.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000753,DOM-23,DOM-23-S09,variation_change,"Document site, kili, gender, generation and historical variation in journal article.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000754,DOM-23,DOM-23-S10,presence_form,"Document the presence, local name and form of thesis.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000755,DOM-23,DOM-23-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for thesis.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000756,DOM-23,DOM-23-S10,variation_change,"Document site, kili, gender, generation and historical variation in thesis.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000757,DOM-23,DOM-23-S11,presence_form,"Document the presence, local name and form of government source.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000758,DOM-23,DOM-23-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for government source.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000759,DOM-23,DOM-23-S11,variation_change,"Document site, kili, gender, generation and historical variation in government source.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000760,DOM-23,DOM-23-S12,presence_form,"Document the presence, local name and form of community validation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000761,DOM-23,DOM-23-S12,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for community validation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000762,DOM-23,DOM-23-S12,variation_change,"Document site, kili, gender, generation and historical variation in community validation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000763,DOM-23,DOM-23-S13,presence_form,"Document the presence, local name and form of contradiction.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000764,DOM-23,DOM-23-S13,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for contradiction.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000765,DOM-23,DOM-23-S13,variation_change,"Document site, kili, gender, generation and historical variation in contradiction.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000766,DOM-23,DOM-23-S14,presence_form,"Document the presence, local name and form of unresolved question.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000767,DOM-23,DOM-23-S14,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for unresolved question.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
